config_id,vision_encoder,text_encoder,variant,task,metric,value,best_epoch,checkpoint,mode,split_role,dataset_split
dinov2_vits14__all_minilm_l6_v2__baseline,dinov2_vits14,all_minilm_l6_v2,baseline,coco_retrieval,coco5_mean_rank_t2i,33.23926544189453,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_all_minilm_l6_v2_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__all_minilm_l6_v2__baseline,dinov2_vits14,all_minilm_l6_v2,baseline,coco_retrieval,coco5_median_rank_t2i,9.0,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_all_minilm_l6_v2_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__all_minilm_l6_v2__baseline,dinov2_vits14,all_minilm_l6_v2,baseline,coco_retrieval,coco5_num_image_queries,5000.0,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_all_minilm_l6_v2_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__all_minilm_l6_v2__baseline,dinov2_vits14,all_minilm_l6_v2,baseline,coco_retrieval,coco5_num_text_queries,25014.0,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_all_minilm_l6_v2_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__bge_small_en__baseline,dinov2_vits14,bge_small_en,baseline,coco_retrieval,coco5_i2t_R@1,0.1736000031232834,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_bge_small_en_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__bge_small_en__baseline,dinov2_vits14,bge_small_en,baseline,coco_retrieval,coco5_i2t_R@5,0.4113999903202057,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_bge_small_en_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__bge_small_en__baseline,dinov2_vits14,bge_small_en,baseline,coco_retrieval,coco5_i2t_R@10,0.5514000058174133,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_bge_small_en_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__bge_small_en__baseline,dinov2_vits14,bge_small_en,baseline,coco_retrieval,coco5_mean_rank_i2t,30.292200088500977,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_bge_small_en_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__bge_small_en__baseline,dinov2_vits14,bge_small_en,baseline,coco_retrieval,coco5_median_rank_i2t,8.0,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_bge_small_en_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__bge_small_en__baseline,dinov2_vits14,bge_small_en,baseline,coco_retrieval,coco5_t2i_R@1,0.1506756246089935,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_bge_small_en_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__bge_small_en__baseline,dinov2_vits14,bge_small_en,baseline,coco_retrieval,coco5_t2i_R@5,0.3891820609569549,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_bge_small_en_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__bge_small_en__baseline,dinov2_vits14,bge_small_en,baseline,coco_retrieval,coco5_t2i_R@10,0.5285840034484863,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_bge_small_en_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__bge_small_en__baseline,dinov2_vits14,bge_small_en,baseline,coco_retrieval,coco5_mean_rank_t2i,34.142921447753906,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_bge_small_en_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__bge_small_en__baseline,dinov2_vits14,bge_small_en,baseline,coco_retrieval,coco5_median_rank_t2i,9.0,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_bge_small_en_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__bge_small_en__baseline,dinov2_vits14,bge_small_en,baseline,coco_retrieval,coco5_num_image_queries,5000.0,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_bge_small_en_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__bge_small_en__baseline,dinov2_vits14,bge_small_en,baseline,coco_retrieval,coco5_num_text_queries,25014.0,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_bge_small_en_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__distilbert__baseline,dinov2_vits14,distilbert,baseline,coco_retrieval,coco5_i2t_R@1,0.1324000060558319,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_distilbert_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__distilbert__baseline,dinov2_vits14,distilbert,baseline,coco_retrieval,coco5_i2t_R@5,0.354200005531311,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_distilbert_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__distilbert__baseline,dinov2_vits14,distilbert,baseline,coco_retrieval,coco5_i2t_R@10,0.4970000088214874,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_distilbert_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__distilbert__baseline,dinov2_vits14,distilbert,baseline,coco_retrieval,coco5_mean_rank_i2t,34.848201751708984,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_distilbert_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__distilbert__baseline,dinov2_vits14,distilbert,baseline,coco_retrieval,coco5_median_rank_i2t,11.0,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_distilbert_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__distilbert__baseline,dinov2_vits14,distilbert,baseline,coco_retrieval,coco5_t2i_R@1,0.110458143055439,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_distilbert_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__distilbert__baseline,dinov2_vits14,distilbert,baseline,coco_retrieval,coco5_t2i_R@5,0.3182617723941803,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_distilbert_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__distilbert__baseline,dinov2_vits14,distilbert,baseline,coco_retrieval,coco5_t2i_R@10,0.4519469141960144,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_distilbert_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__distilbert__baseline,dinov2_vits14,distilbert,baseline,coco_retrieval,coco5_mean_rank_t2i,45.239105224609375,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_distilbert_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__distilbert__baseline,dinov2_vits14,distilbert,baseline,coco_retrieval,coco5_median_rank_t2i,13.0,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_distilbert_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__distilbert__baseline,dinov2_vits14,distilbert,baseline,coco_retrieval,coco5_num_image_queries,5000.0,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_distilbert_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__distilbert__baseline,dinov2_vits14,distilbert,baseline,coco_retrieval,coco5_num_text_queries,25014.0,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_distilbert_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__e5_small_v2__baseline,dinov2_vits14,e5_small_v2,baseline,coco_retrieval,coco5_i2t_R@1,0.1622000038623809,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_e5_small_v2_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__e5_small_v2__baseline,dinov2_vits14,e5_small_v2,baseline,coco_retrieval,coco5_i2t_R@5,0.401199996471405,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_e5_small_v2_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__e5_small_v2__baseline,dinov2_vits14,e5_small_v2,baseline,coco_retrieval,coco5_i2t_R@10,0.5353999733924866,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_e5_small_v2_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__e5_small_v2__baseline,dinov2_vits14,e5_small_v2,baseline,coco_retrieval,coco5_mean_rank_i2t,32.649200439453125,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_e5_small_v2_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__e5_small_v2__baseline,dinov2_vits14,e5_small_v2,baseline,coco_retrieval,coco5_median_rank_i2t,9.0,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_e5_small_v2_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__e5_small_v2__baseline,dinov2_vits14,e5_small_v2,baseline,coco_retrieval,coco5_t2i_R@1,0.1341648697853088,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_e5_small_v2_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__e5_small_v2__baseline,dinov2_vits14,e5_small_v2,baseline,coco_retrieval,coco5_t2i_R@5,0.3575997352600097,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_e5_small_v2_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__e5_small_v2__baseline,dinov2_vits14,e5_small_v2,baseline,coco_retrieval,coco5_t2i_R@10,0.495002806186676,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_e5_small_v2_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__e5_small_v2__baseline,dinov2_vits14,e5_small_v2,baseline,coco_retrieval,coco5_mean_rank_t2i,38.37227249145508,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_e5_small_v2_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__e5_small_v2__baseline,dinov2_vits14,e5_small_v2,baseline,coco_retrieval,coco5_median_rank_t2i,11.0,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_e5_small_v2_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__e5_small_v2__baseline,dinov2_vits14,e5_small_v2,baseline,coco_retrieval,coco5_num_image_queries,5000.0,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_e5_small_v2_baseline/best.pt,full,development,coco_val2017_development
dinov2_vits14__e5_small_v2__baseline,dinov2_vits14,e5_small_v2,baseline,coco_retrieval,coco5_num_text_queries,25014.0,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_e5_small_v2_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__all_minilm_l6_v2__baseline,efficientnet_b0,all_minilm_l6_v2,baseline,coco_retrieval,coco5_i2t_R@1,0.1164000034332275,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_all_minilm_l6_v2_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__all_minilm_l6_v2__baseline,efficientnet_b0,all_minilm_l6_v2,baseline,coco_retrieval,coco5_i2t_R@5,0.324999988079071,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_all_minilm_l6_v2_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__all_minilm_l6_v2__baseline,efficientnet_b0,all_minilm_l6_v2,baseline,coco_retrieval,coco5_i2t_R@10,0.4555999934673309,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_all_minilm_l6_v2_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__all_minilm_l6_v2__baseline,efficientnet_b0,all_minilm_l6_v2,baseline,coco_retrieval,coco5_mean_rank_i2t,53.93280029296875,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_all_minilm_l6_v2_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__all_minilm_l6_v2__baseline,efficientnet_b0,all_minilm_l6_v2,baseline,coco_retrieval,coco5_median_rank_i2t,13.0,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_all_minilm_l6_v2_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__all_minilm_l6_v2__baseline,efficientnet_b0,all_minilm_l6_v2,baseline,coco_retrieval,coco5_t2i_R@1,0.098424881696701,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_all_minilm_l6_v2_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__all_minilm_l6_v2__baseline,efficientnet_b0,all_minilm_l6_v2,baseline,coco_retrieval,coco5_t2i_R@5,0.2955944538116455,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_all_minilm_l6_v2_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__all_minilm_l6_v2__baseline,efficientnet_b0,all_minilm_l6_v2,baseline,coco_retrieval,coco5_t2i_R@10,0.4278004169464111,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_all_minilm_l6_v2_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__all_minilm_l6_v2__baseline,efficientnet_b0,all_minilm_l6_v2,baseline,coco_retrieval,coco5_mean_rank_t2i,48.4301986694336,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_all_minilm_l6_v2_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__all_minilm_l6_v2__baseline,efficientnet_b0,all_minilm_l6_v2,baseline,coco_retrieval,coco5_median_rank_t2i,15.0,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_all_minilm_l6_v2_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__all_minilm_l6_v2__baseline,efficientnet_b0,all_minilm_l6_v2,baseline,coco_retrieval,coco5_num_image_queries,5000.0,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_all_minilm_l6_v2_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__all_minilm_l6_v2__baseline,efficientnet_b0,all_minilm_l6_v2,baseline,coco_retrieval,coco5_num_text_queries,25014.0,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_all_minilm_l6_v2_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,coco_retrieval,coco5_i2t_R@1,0.068400003015995,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,coco_retrieval,coco5_i2t_R@5,0.202000007033348,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,coco_retrieval,coco5_i2t_R@10,0.3172000050544739,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,coco_retrieval,coco5_mean_rank_i2t,88.03199768066406,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,coco_retrieval,coco5_median_rank_i2t,26.0,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,coco_retrieval,coco5_t2i_R@1,0.0594067312777042,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,coco_retrieval,coco5_t2i_R@5,0.1935316175222396,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,coco_retrieval,coco5_t2i_R@10,0.2999520301818847,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,coco_retrieval,coco5_mean_rank_t2i,71.72119903564453,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,coco_retrieval,coco5_median_rank_t2i,26.0,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,coco_retrieval,coco5_num_image_queries,5000.0,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__distilbert__baseline,efficientnet_b0,distilbert,baseline,coco_retrieval,coco5_num_text_queries,25014.0,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_distilbert_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,coco_retrieval,coco5_i2t_R@1,0.0997999981045723,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,coco_retrieval,coco5_i2t_R@5,0.2793999910354614,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,coco_retrieval,coco5_i2t_R@10,0.3880000114440918,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,coco_retrieval,coco5_mean_rank_i2t,70.32499694824219,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,coco_val2017_development
efficientnet_b0__e5_small_v2__baseline,efficientnet_b0,e5_small_v2,baseline,coco_retrieval,coco5_median_rank_i2t,18.0,1,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/efficientnet_b0_e5_small_v2_baseline/best.pt,full,development,coco_val2017_development
